statusId | label
8|test
statusId|sensorName|value|timestamp
8|3-axis Accelerometer|[2.0973208,3.8881836,7.9487495]|1485609782908
8|3-axis Accelerometer|[1.9536686,3.9743748,7.843405]|1485609782917
8|3-axis Accelerometer|[1.934515,4.060566,7.920019]|1485609782927
8|3-axis Accelerometer|[2.0590134,4.232949,7.9391727]|1485609782937
8|3-axis Accelerometer|[2.231396,4.5872903,8.073248]|1485609782948
8|3-axis Accelerometer|[2.3654714,4.855441,8.178593]|1485609782957
8|3-axis Accelerometer|[2.4516625,5.1523223,8.063671]|1485609782967
8|3-axis Accelerometer|[2.4420857,5.535394,7.795521]|1485609782977
8|3-axis Accelerometer|[2.432509,5.755661,7.728483]|1485609782987
8|3-axis Accelerometer|[2.4229321,5.7748146,7.872135]|1485609782997
8|3-axis Accelerometer|[2.3942018,5.6982,8.073248]|1485609783006
8|3-axis Accelerometer|[2.327164,5.602432,8.312668]|1485609783016
8|3-axis Accelerometer|[2.3942018,5.4683566,8.992621]|1485609783026
8|3-axis Accelerometer|[2.566584,5.1810527,9.787497]|1485609783036
8|3-axis Accelerometer|[2.4420857,4.999093,10.132261]|1485609783046
8|3-axis Accelerometer|[2.432509,4.7788267,10.208876]|1485609783056
8|3-axis Accelerometer|[2.4229321,4.2904096,10.477027]|1485609783068
8|3-axis Accelerometer|[2.4037786,4.232949,10.1226845]|1485609783076
8|3-axis Accelerometer|[2.3080103,4.596867,9.289502]|1485609783085
8|3-axis Accelerometer|[1.7142484,5.3725886,8.437167]|1485609783095
8|3-axis Accelerometer|[1.3790601,5.899313,6.655881]|1485609783105
8|3-axis Accelerometer|[0.79487497,6.4739213,5.7748146]|1485609783115
8|3-axis Accelerometer|[0.33518824,7.28795,3.5434184]|1485609783124
8|3-axis Accelerometer|[0.63206923,7.4603324,3.41892]|1485609783135
8|3-axis Accelerometer|[0.8523358,7.326257,5.9759274]|1485609783145
8|3-axis Accelerometer|[0.9768343,6.6750345,7.2113357]|1485609783155
8|3-axis Accelerometer|[1.1204864,6.397307,7.5944076]|1485609783165
8|3-axis Accelerometer|[1.1779473,6.2249246,7.747637]|1485609783174
8|3-axis Accelerometer|[1.2449849,6.1195793,7.8146744]|1485609783184
8|3-axis Accelerometer|[1.2354081,5.947197,7.7572136]|1485609783194
8|3-axis Accelerometer|[1.1875241,5.861006,7.699753]|1485609783204
8|3-axis Accelerometer|[1.091756,5.793968,7.785944]|1485609783213
8|3-axis Accelerometer|[0.92895025,5.8226986,8.121132]|1485609783223
8|3-axis Accelerometer|[0.9576807,5.9663506,8.66701]|1485609783234
